11;Quels nouveaux romantiques furent emmenés par Simon Le Bon dans les années 1980 ?;Duran Duran;Talk Talk;Tings Tings;Tears For Fears;Confirmé;C'est la petite amie de Le Bon de l'époque, Fiona Kemp, barmaid au Rum Runner, qui a présenté le futur chanteur au reste du groupe.;http://fr.wikipedia.org/wiki/Simon_Le_Bon
12;Quel groupe est composé des membres restant du groupe Joy Division ?;New Order;New World;Kajagoogoo;Soft Cell;Confirmé;Joy Division, considéré comme l'un des initiateurs de la cold wave, est l'un des groupes précurseurs et « parrains du rock gothique ».;http://fr.wikipedia.org/wiki/Joy_Division
13;Quel nom de groupe, pionnier de la dream pop, fait référence à un grand écrivain ?;Cocteau Twins;Sparks;Dead Can Dance;London Grammar;Confirmé;La musique des Cocteau Twins est aérienne, à la fois mélancolique et légère, mais surtout très abstraite.;http://fr.wikipedia.org/wiki/Cocteau_Twins
14;Dans quel trio anglais le chanteur a-t-il une voix à « briser du cristal » ?;Bronski Beat;Duran Duran;The Associates;China Crisis;Confirmé;Formé à Londres en 1983, le groupe Bronski Beat est surtout connu pour son morceau Smalltown Boy.;http://fr.wikipedia.org/wiki/Bronski_Beat
15;L'album Reggatta de Blanc fait partie de la discographie de quel groupe ?;The Police;The Scabs;The Clash;The Cramps;Confirmé;Avec l'album Reggatta de Blanc, Sting a été élu meilleur chanteur de l'année 1979 par le New Musical Express.;http://fr.wikipedia.org/wiki/Reggatta_de_Blanc
16;Quel groupe punk a glissé vers la new wave avec le titre Golden Brown ?;The Stranglers;The Police;The Scabs;The Clash;Confirmé;Ode à l'héroïne et aux femmes, les arrangements acoustiques et le rythme de valse de Golden Brown en font un titre intemporel.;http://fr.wikipedia.org/wiki/Golden_Brown
17;Alphaville est un groupe new wave de quelle nationalité ?;Allemande;Danoise;Anglaise;Suisse;Confirmé;Le nom du groupe a été choisi en référence au film Alphaville, une étrange aventure de Lemmy Caution de Jean-Luc Godard.;http://fr.wikipedia.org/wiki/Alphaville_(groupe_allemand)
18;Quel est le titre du premier album du groupe Indochine, sorti en 1982 ?;L'Aventurier;Le Péril jaune;7000 danses;Le Baiser;Confirmé;Après un désintérêt manifeste des médias pour Indochine dans les années 1990, celui-ci retrouve le succès en 2002.;http://fr.wikipedia.org/wiki/Indochine_(groupe)
19;Sur quelle chaîne télé musicale la new wave s'est-elle fortement concrétisée ?;MTV;Fun TV;MusiMax;Mezzo;Confirmé;À l'origine, comme pour le post-punk, la new wave définissait les nouveaux groupes et artistes pop rock anglo-américains.;http://fr.wikipedia.org/wiki/New_wave
20;Quelle est la nationalité du groupe Front 242, assimilé au mouvement new wave ?;Belge;Hollandaise;Suisse;Allemande;Confirmé;Par ses prises de position abruptes et radicales, par sa musique atypique et anti-consensuelle, Front 242 n'a jamais fait l'unanimité.;http://fr.wikipedia.org/wiki/Front_242
21;Ian Curtis et sa voix mortifère faisait partie de quel célèbre groupe ?;Joy Division;New Order;Killing Joke;The Pretenders;Expert;Le groupe gagnant en popularité, Ian Curtis souffrit de sa célébrité naissante qui s'accordait mal avec sa vie privée.;http://fr.wikipedia.org/wiki/Ian_Curtis
22;Quel groupe français interprète le titre Cherchez le garçon ?;Taxi Girl;Goûts de Luxe;Les Infidèles;Bijou;Expert;Taxi Girl est un groupe de « l'after punk » à tendance new wave et à l'esthétique romantique, rouge et noire, magnétique, punk.;http://fr.wikipedia.org/wiki/Taxi_Girl
23;Le nom de quel groupe musical des années 1980 provient d'un graffiti aperçu à Berlin ?;Spandau Ballet;Talk Talk;Bronski Beat;Duran Duran;Expert;Initialement inspiré par un mélange de funk, jazz et de rock, le groupe s'est successivement appelé The Cut et The Makers.;http://fr.wikipedia.org/wiki/Spandau_Ballet
24;À quelle chanteuse anglaise doit-on le tube Our Darkness ?;Anne Clark;Patti Smith;Blondie;Cyndi Lauper;Expert;Sa musique expérimentale la positionne comme une artiste majeure des années 1980 : les textes ne sont en effet pas chantés.;http://fr.wikipedia.org/wiki/Anne_Clark
25;À quel groupe doit-on le légendaire Flash in the Night ?;Secret Service;Saxon;The Korgis;Yazoo;Expert;En 1986, le chanteur Ola Hakansson a fait un duo avec Agnetha Faltskog, la chanteuse d'ABBA, intitulé The Way You Are.;http://fr.wikipedia.org/wiki/Flash_in_the_Night
26;Que vous rappelle « Un homme, dans une gare isolée, une valise à ses côtés » ?;Visage;OMD;New Order;Tears For Fears;Expert;Le morceau Fade to Grey est aujourd'hui considéré comme le premier single du courant musical Nouveaux Romantiques.;http://fr.wikipedia.org/wiki/Fade_to_Grey
27;Quel film réalisé par Anton Corbijn retrace la vie du chanteur Ian Curtis ?;Control;Closer;Life;Linear;Expert;Le scénario est adapté du roman Touching from a Distance, de sa femme Deborah, également coproductrice du film.;http://fr.wikipedia.org/wiki/Control_(film,_2007)
28;Lequel de ces groupes new wave n'est pas issu de la ville de Manchester ?;Sex Pistols;The Smiths;Joy Division;New Order;Expert;Les Sex Pistols sont un groupe formé en 1975 à Londres, connus pour être les initiateurs du mouvement punk au Royaume-Uni.;http://fr.wikipedia.org/wiki/Sex_Pistols
29;Qui est le chanteur du groupe rock britannique Echo and the Bunnymen ?;Ian McCulloch;Joe Strummer;Dave Gahan;Robert Smith;Expert;Le groupe Echo and the Bunnymen, toujours en activité, s'est disloqué en 1988, séparé en 1992 et reformé en 1996.;http://fr.wikipedia.org/wiki/Echo_and_the_Bunnymen
30;Quel label indépendant compte parmi son catalogue Joy Division et New Order ?;Factory Records;Mute Records;China Records;Radar Records;Expert;Tout comme le label 4AD, Factory Records disposait d'une équipe créative qui assura à ses artistes un son et une image singuliers.;http://fr.wikipedia.org/wiki/Factory_Records
