19;À qui Tony Curtis s'adresse-t-il en prononçant les mots « son altesse » ?;Roger Moore;Guy Williams;Peter Falk;Don Diamond;Confirmé;Michel Roux raconte que Tony Curtis lui aurait demandé d'assurer par contrat tous ses doublages (voix française) à venir.;http://fr.wikipedia.org/wiki/Amicalement_vôtre
20;Dans quel ancien feuilleton Barney réussit-il des prodiges techniques ?;Mission Impossible;Le prisonnier;Star Trek;Bioman;Confirmé;Cette série, très innovante par sa forme, connut un succès considérable mais fut arrêtée au terme de sa septième saison.;http://fr.wikipedia.org/wiki/Mission_impossible_(série_télévisée)
21;Quel est le grade de Steve Austin, l'homme bionique des années 80 ?;Colonel;Lieutenant;Commandant;Capitaine;Expert;Le crash d'avion pendant le générique utilise le film du crash réel d'un prototype, le 10 mai 1967 sur la Edwards Air Force Base.;http://fr.wikipedia.org/wiki/L'Homme_qui_valait_trois_milliards
22;Quelle est la profession de Marc dans le feuilleton télévisé Marc et Sophie ?;Vétérinaire;Concierge;Banquier;Styliste;Expert;La majeure partie des histoires se déroule dans l'appartement comprenant la salle d'attente (commune) et leurs cabinets.;http://fr.wikipedia.org/wiki/Marc_et_Sophie
23;À quoi reconnaît-on Les envahisseurs dans la série du même nom ?;Au petit doigt;Aux yeux;Au langage;Aux pieds;Expert;La série s'inscrit dans la mode de la science-fiction qui avait elle-même supplanté les innombrables films noirs en vogue.;http://fr.wikipedia.org/wiki/Les_Envahisseurs
24;Quel genre d'animal est Ben, le héros de la série Mon ami Ben ?;Un ours brun;Une panthère;Un lion;Un éléphant;Expert;Au générique, le jeune héros est incarné par Clint Howard, qui n'est autre que le frère de l'acteur et réalisateur Ron Howard.;http://fr.wikipedia.org/wiki/Mon_ami_Ben
25;Comme se prénommait le poney héros d'un ancien feuilleton télévisé ?;Poly;Doly;Suzy;Harry;Expert;Mehdi El Glaoui, alors âgé de cinq ans au début du feuilleton Poly, est le fils de l'actrice et réalisatrice française Cécile Aubry.;http://fr.wikipedia.org/wiki/Poly_(série_télévisée)
26;Quel feuilleton réunissait Pierre et Bob, à savoir Edward Meeks et Yves Rénier ?;Les Globes-trotters;Allô Police;Commandant X;Quand on est deux;Expert;Cette série met en scène les aventures de deux journalistes qui font le pari de faire le tour du monde avec leurs seules économies.;http://fr.wikipedia.org/wiki/Les_Globe-trotters
27;Dans quel feuilleton policier Joe La Fiamma a-t-il déposé un bonsaï sur son bureau ?;Texas Police;Arabesque;Kojak;NCIS;Expert;En France, la série télévisée Texas Police, avec Michael Beck et Michael Paré, a été découverte par le public sur TF1 en 1988.;http://fr.wikipedia.org/wiki/Michael_Paré
28;Dans quelle ville Taggart, héros du feuilleton télévisé du même nom, mène-t-il ses enquêtes ?;Glasgow;Londres;Dublin;Rome;Expert;Cette série est vue comme relevant du film noir par ses intrigues particulièrement sombres et son atmosphère lourde et menaçante.;http://fr.wikipedia.org/wiki/Taggart
29;Quel acteur incarne Arsène Lupin dans un feuilleton télévisé sorti en 1971 ?;Georges Descrières;Roger Carel;Yvon Bouchard;Henri Virlogeux;Expert;En 1980, Jean-Claude Brialy a pris la succession de Georges Descrières dans la peau d'Arsène Lupin, le gentleman-cambioleur.;http://fr.wikipedia.org/wiki/Arsène_Lupin_(série_télévisée)
30;Quel est le prénom de Kojak, élégant policier au crâne rasé ?;Theo;Walter;Denis;Roger;Expert;C'est au cours du huitième épisode (saison 1) que Theo Kojak apparaît pour la première fois avec une sucette à la bouche. ;http://fr.wikipedia.org/wiki/Kojak_(série_télévisée,_1973)
