24;en;Which renowned photographer stands out for his vision of the English industrial crisis ?;Chris Killip;Josef Koudelka;Larry Towell;Jim Goldberg;Expert;Kris Killip is the first laureate to have received in 1989 the Henri-Cartier-Bresson Prize (or HCB Prize) awarded every two years.;
25;en;Who did Valérie Trierweiler support with her regrettable tweet in 2012 ?;Olivier Falorni;Didier Quentin;Lucien Grand;Thierry Breton;Expert;On June 14, Martine Aubry announces that Olivier Falorni will not be part of the Socialist parliamentary group in the National Assembly.;https://en.wikipedia.org/wiki/Olivier_Falorni
26;en;Who won the Prix du Roman Social with his novel « Un homme disposable » ?;Aude Walker;Vanessa Caffin;Sylvie Denis;Isabelle Jarry;Expert;At the end of 2012, she was appointed editor-in-chief of Stylist magazine, which she launched with Audrey Diwan.;
27;en;Who discovered the plague bacillus in a Hong Kong hut in June 1894 ?;Alexandre Yersin;Léon Le Minor;Jean-Paul Chiron;Saturnin Arloing;Expert;Alexandre Yersin is the founder of the Hanoi School of Medicine in 1902 (current Faculty of Medicine) of which he is the first director.;https://en.wikipedia.org/wiki/Alexandre_Yersin
28;en;Which film directed by Andres Baiz reveals a form of purely female cruelty ?;« Inside »;« Satanas »;« Roa »;« El paramo »;Expert;Andrés Andi Baiz, born in 1975, is a Colombian director and writer who graduated from the Tisch School of the Arts in New York.;https://en.wikipedia.org/wiki/The_Hidden_Face_(film)
29;en;For what takeover did Microsoft admit in 2012 to having spent 6 billion for nothing ?;aQuantive;Interse;NetCarta;Firefly;Expert;Prior to the acquisition, aQuantive was ranked 14th in the world in terms of revenue among advertising agencies.;https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft
30;en;Which young woman was Victor Hugo madly in love with ?;Léonie d'Aunet;Anne Levinck;Marie Aycard;Fanny Reybaud;Expert;His status as a peer of France allows Hugo to escape prosecution while Léonie d'Aunet spends two months in prison.;https://en.wikipedia.org/wiki/Victor_Hugo
1;de;Wem verdanken wir eine detaillierte Biographie der britischen Sängerin Amy Winehouse ?;Mitch Winehouse;Damian Marley;Mark Ronson;Pete Doherty;Débutant;Amy Winehouse hat die Aufmerksamkeit der Medien für ihr Aussehen gewonnen, einschließlich ihrer Frisur, Tätowierungen und Eyeliner.;https://de.wikipedia.org/wiki/Amy_Winehouse
2;de;Welches Festival in Longchamp ist dem Kampf gegen AIDS gewidmet ?;Feiertage;Größen;Dezibel;Garorock;Débutant;Die Künstler, die bei Solidays arbeiten, akzeptieren eine reduzierte Gebühr oder treten freiwillig in Solidarität mit dem Projekt auf.;
3;de;Wer spielt einen Verlierer in den Dreißigern in der Serie « Bref » ?;Kyan Khojandi;Benoît Delépine;Rémi Gaillard;Jérôme Commander;Débutant;In seinen frühen Tagen war Kyan Khojandi in mehreren Tutorials für die Fahrzeugwartungs- und -reparaturfirma Norauto zu sehen.;
4;de;Welches Buch von Adolf Hitler ist 2016 gemeinfrei geworden ?;« Mein Kampf »;« America »;« Exodus »;« Lhasa »;Débutant;Bis 2015 hat das Land Bayern, Erbe von Adolf Hitler, sein Urheberrecht uneingeschränkt und verantwortungsbewusst ausgeübt.;https://de.wikipedia.org/wiki/Mein_Kampf
5;de;Welcher ehemalige Bodybuilder war von 2003 bis 2011 Gouverneur von Kalifornien ?;Schwarzenegger;Rolph;Reagan;Davis;Débutant;Während seiner Schauspielkarriere und in jüngerer Zeit als Gouverneur wurde er zuerst als österreichische Eiche und dann als Schwarzy bezeichnet.;https://de.wikipedia.org/wiki/Arnold_Schwarzenegger
6;de;Welche Filmsaga bietet die Abenteuer von Bella Swan und Edward Cullen ?;« Twilight »;« Clueless »;« Outsiders »;« Jawbreaker »;Débutant;Die Hauptdarsteller sind Kristen Stewart als Bella Swan und Robert Pattinson als Vampir Edward Cullen.;
7;de;Welches ehemalige Beatles-Mitglied wurde am 18. Juni 2012 70 Jahre alt ?;Paul McCartney;George Harrison;Ringo Starr;John Lennon;Débutant;Er ist der alleinige Inhaber einer Rhodiumscheibe, die 1979 vom Guinness-Buch für 200 Millionen verkaufte Exemplare ausgezeichnet wurde.;https://de.wikipedia.org/wiki/Paul_McCartney
8;de;Welche Musikshow in Paris präsentierte Nonnen aus San Francisco ?;« Sister Act »;« Lazarus »;« Grease »;« Wicked »;Débutant;Nach seinem durchschlagenden Erfolg in London, New York und Paris hat das Musical « Sister Act » Montreal betreten.;
9;de;Welche Kultfernsehshow ist eine Kreation von Jean Libon und Marco Lamensch ?;« Strip-tease »;« Lollipop »;« Luna Park »;« Cargo de Nuit »;Débutant;Der Abspann der Show, « Batumambe », ist ein Cover einer malischen Gruppe, die von der « Combo Belge » Fanfare aufgeführt wird.;
10;de;In welchem Alter erlag Michael Jackson einer Überdosis Drogen ?;50 Jahre alt;45 Jahre alt;40 Jahre alt;55 Jahre alt;Débutant;Als Siebter in einer neunköpfigen Familie sang er im Alter von sechs Jahren mit seinen Brüdern und begann im Alter von elf Jahren eine berufliche Laufbahn.;https://de.wikipedia.org/wiki/Michael_Jackson
11;de;In welchem Film greift Olivier Assayas die 1970er Jahre auf ?;« Après mai »;« Carlos »;« Désordre »;« Doubles vies »;Confirmé;Mit Ausnahme von Lola Créton (und André Marcon und Martin Loizillon in Nebenrollen) sind die Schauspieler alle neu im Kino.;
12;de;Welcher « Sexy Back » Darsteller hat im Film « The Social Network » mitgewirkt ?;Justin Timberlake;Adam Levine;Justin Nozuka;Bobby Caldwell;Confirmé;Justin Timberlake wurde 2010 mit seiner Darstellung von Sean Parker in der Biografie von David Fincher bekannt.;https://de.wikipedia.org/wiki/Justin_Timberlake
13;de;Welche Komödie von Bruno Podalydès bringt seinen Bruder Denis und Valérie Lemercier zusammen ?;« Adieu Berthe »;« Comme un avion »;« Dieu seul me voit »;« Liberté-Oléron »;Confirmé;Für Isabelle Regnier du Monde ist « Adieu Berthe » der erfolgreichste und aufregendste Film seines Autors.;
14;de;Welcher Betreiber wurde ausgewählt, um 3G und 4G in der Pariser U-Bahn einzusetzen ?;SFR;Orange;Bouygues Telecom;Kostenloses Handy;Confirmé;Die 2017 veröffentlichten Ergebnisse der von ARCEP durchgeführten Messungen zeigen, dass weniger als ein Viertel der Leitungen von 3G / 4G abgedeckt werden.;
15;de;In welcher Fernsehserie über Pferde ist Dustin Hoffman zu sehen ?;« Luck »;« Hung »;« Big Love »;« Arliss »;Confirmé;Der HBO-Sender beschloss, die Serie nach dem Tod von drei Pferden während der Dreharbeiten zur zweiten Staffel abzusagen.;
16;de;Welcher Schauspieler spielt die Rolle von Marius in « Les Bronzés Font du Ski » ?;Maurice Chevit;Roger Dumas;Eric Ruf;Marcel Cuvelier;Confirmé;Maurice Chevit gewann 2002 eine Molière als bester Schauspieler in einer Nebenrolle für « Conversation avec mon père ».;https://de.wikipedia.org/wiki/Maurice_Chevit
17;de;Mit welchem Film erschien Kad Merad zum ersten Mal hinter der Kamera ?;« Monsieur Papa »;« Marseille »;« Bis »;« Baron noir »;Confirmé;Seit 2014 hatte Kad Merad eine Reihe kommerzieller Enttäuschungen in der Komödie sowie mit seiner zweiten Soloproduktion « Marseille ».;
18;de;Welcher chinesische Schriftsteller und Dichter erhielt den deutschen Buchhändler-Friedenspreis ?;Liao Yiwu;Su Tong;Jia Pingwa;Bo Yang;Confirmé;Von 1990 bis 1994 war der Schriftsteller Liao Yiwu inhaftiert, nachdem er das Vorgehen gegen die Proteste auf dem Platz des Himmlischen Friedens angeprangert hatte.;https://de.wikipedia.org/wiki/Liao_Yiwu
19;de;Welches Picasso-Gemälde zeigt Françoise Gilot, die mit ihrer Tochter Paloma schwanger ist ?;« Sitzende Frau »;« Der Kuss »;« Parade »;« Meine Hübsche »;Confirmé;Im Mai 1943 traf sie Picasso, damals Liebhaberin von Dora Maar. Sie wurde 1944 seine Partnerin und Mutter von zwei seiner Kinder.;
20;de;Welcher Journalist wurde 33 Tage lang von der FARC in Kolumbien in Gefangenschaft gehalten ?;Roméo Langlois;Daniel Leconte;Grégoire Deniau;Bertrand Coq;Confirmé;2013 gewann Roméo Langlois den Albert-Londres-Preis für seinen Bericht « Kolumbien : Live-Kugeln », der auf France 24 ausgestrahlt wurde.;
21;de;Welcher Plastikchoreograf hat eine neue Produktion von « Tannhäuser » signiert ?;Christian Rizzo;Philippe Jamet;Boris Charmatz;Bernardo Montet;Expert;« Tannhäuser » ist Richard Wagners fünfte Oper und die zweite seiner zehn Hauptopern in Bayreuth.;
22;de;Welcher Junge verzieht das Gesicht in einem roten Vlies auf dem Cover von Placebos Debütalbum ?;David Fox;Brian Molko;Stefan Olsdal;Steve Hewitt;Expert;Der Musikstil und die Texte von Placebo, 1994 gegründet, zeichnen sich durch eine verstärkte romantische Neigung aus.;https://de.wikipedia.org/wiki/Placebo_(Band)
23;de;Welcher Pianist und Organist war auch Direktor des Marmottan-Monet-Museums ?;Jacques Taddei;Charles Desmazures;Paul Berthier;Jules Graubünden;Expert;Am 16. Januar 2006 wurde er vom Minister für nationale Bildung Gilles de Robien zum Generalinspektor für nationale Bildung ernannt.;https://de.wikipedia.org/wiki/Jacques_Taddei
24;de;Welcher renommierte Fotograf zeichnet sich durch seine Vision der englischen Industriekrise aus ?;Chris Killip;Josef Koudelka;Larry Towell;Jim Goldberg;Expert;Kris Killip ist der erste Preisträger, der 1989 den Henri-Cartier-Bresson-Preis (oder HCB-Preis) erhielt, der alle zwei Jahre verliehen wird.;
25;de;Wen hat Valérie Trierweiler 2012 mit ihrem bedauerlichen Tweet unterstützt ?;Olivier Falorni;Didier Quentin;Lucien Grand;Thierry Breton;Expert;Am 14. Juni kündigt Martine Aubry an, dass Olivier Falorni nicht Teil der sozialistischen Fraktion in der Nationalversammlung sein wird.;
26;de;Wer hat den Prix du Roman Social mit seinem Roman « Un homme disposable » gewonnen ?;Aude Walker;Vanessa Caffin;Sylvie Denis;Isabelle Jarry;Expert;Ende 2012 wurde sie zur Chefredakteurin des Stylist-Magazins ernannt, das sie zusammen mit Audrey Diwan ins Leben gerufen hatte.;
27;de;Wer entdeckte den Pestbazillus im Juni 1894 in einer Hütte in Hongkong ?;Alexandre Yersin;Léon Le Minor;Jean-Paul Chiron;Saturnin Arloing;Expert;Alexandre Yersin ist der Gründer der Hanoi School of Medicine im Jahr 1902 (derzeitige medizinische Fakultät), deren erster Direktor er ist.;https://de.wikipedia.org/wiki/Alexandre_Émile_Jean_Yersin
28;de;Welcher Film von Andres Baiz zeigt eine Form rein weiblicher Grausamkeit ?;« Inside »;« Satanas »;« Roa »;« El paramo »;Expert;Andrés Andi Baiz, geboren 1975, ist ein kolumbianischer Regisseur und Schriftsteller, der sein Studium an der Tisch School of the Arts in New York abgeschlossen hat.;https://de.wikipedia.org/wiki/Das_verborgene_Gesicht
29;de;Für welche Übernahme gab Microsoft 2012 zu, 6 Milliarden für nichts ausgegeben zu haben ?;aQuantive;Interse;NetCarta;Glühwürmchen;Expert;Vor der Akquisition belegte aQuantive in Bezug auf den Umsatz unter den Werbeagenturen den 14. Platz weltweit.;
30;de;In welche junge Frau war Victor Hugo total verliebt ?;Léonie d'Aunet;Anne Levinck;Marie Aycard;Fanny Reybaud;Expert;Sein Status als Peer of France ermöglicht es Hugo, der Strafverfolgung zu entgehen, während Léonie d'Aunet zwei Monate im Gefängnis verbringt.;https://de.wikipedia.org/wiki/Victor_Hugo
1;es;¿A quién le debemos una biografía detallada de la cantante británica Amy Winehouse ?;Mitch Winehouse;Damian Marley;Mark Ronson;Pete Doherty;Débutant;Amy Winehouse ha llamado la atención de los medios por su apariencia, incluido su peinado, tatuajes y delineador de ojos.;https://es.wikipedia.org/wiki/Amy_Winehouse
2;es;¿Qué festival que tiene lugar en Longchamp está dedicado a la lucha contra el sida ?;Solidays;Magnitudes;Decibules;Garorock;Débutant;Los artistas que trabajan en Solidays aceptan una tarifa reducida o actúan voluntariamente en solidaridad con el proyecto.;
3;es;¿Quién interpreta a un perdedor de unos treinta en la serie « Bref » ?;Kyan Khojandi;Benoît Delépine;Rémi Gaillard;Jérôme Commander;Débutant;En sus primeros días, Kyan Khojandi apareció en varios tutoriales para la empresa de reparación y mantenimiento de vehículos Norauto.;
4;es;¿Qué libro escrito por Adolf Hitler pasó al dominio público en 2016 ?;« Mein Kampf »;« America »;« Exodus »;« Lhassa »;Débutant;Hasta 2015, la Tierra de Baviera, heredera de Adolf Hitler, ejerció plena y responsablemente sus derechos de autor.;https://es.wikipedia.org/wiki/Mi_lucha
