14;Quelle actrice française est morte des suites de coups de son compagnon le 1er août 2003 ?;Marie Trintignant;Dominique Lavanant; Julie Depardieu;Danielle Darrieux;Confirmé;Marie Trintignant s'était violemment disputée avec son compagnon Bertrand Cantat, leader du groupe Noir Désir.;http://fr.wikipedia.org/wiki/Marie_Trintignant
15;De son vrai nom Françoise Quirez, qui avait connu le succès dès son 1er livre, Bonjour tristesse ?;Françoise Sagan;Jeanne Moreau;Ingrid Bergman;Michèle Morgan;Confirmé;Le « charmant petit monstre », tel que la surnommait François Mauriac, nous a laissé des livres d'un talent indiscutable.;http://fr.wikipedia.org/wiki/Françoise_Sagan
16;Quel personnage le dessinateur de BD Morris a-t-il laissé plus seul que jamais en 2001 ?;Lucky Luke;Cédric;Gaston;Papyrus;Confirmé;Après 97 albums, le dessinateur belge né en 1923 s'imposait comme un maître de la ligne claire.;http://fr.wikipedia.org/wiki/Lucky_Luke
17;Quelle présentatrice télé le prince Felipe d'Espagne a-t-il épousé le 22 mai 2004 ?;Letizia Ortiz;Conchita Puig;Clara del Rey;Joaquina Vedruna;Confirmé;Les tenants de la tradition trouvèrent sacrilège qu'un futur roi épouse une roturière, divorcée de surcroît.;http://fr.wikipedia.org/wiki/Letizia_Ortiz
18;À qui appartenaient les plus beaux yeux bleus d'Hollywood, définitivement fermés en 2008 ?;Paul Newman;Henry Fonda;Robert Duvall;Ben Kingsley;Confirmé;Ayant joué dans quelques soixante films, ses yeux bleus en avaient fait le séducteur d'Hollywood.;http://fr.wikipedia.org/wiki/Paul_Newman
19;Quelle femme fut élue à l'Académie française au fauteuil de Pierre Messmer ?;Simone Veil;Élisabeth Hubert;Roselyne Bachelot;Marisol Touraine;Confirmé;Figure majeure de la politique, plusieurs fois ministre, elle a été en 1975 l'instigatrice de la loi légalisant l'IVG.;http://fr.wikipedia.org/wiki/Simone_Veil
20;Quel auteur français populaire a laissé San-Antonio orphelin le 6 juin 2000 ?;Frédéric Dard;Pierre Forquin;Michel Carnal;François Brigneau;Confirmé;Les prolifiques aventures de San Antonio ont révélé Frédéric Dard comme un maître du langage populaire.;http://fr.wikipedia.org/wiki/Frédéric_Dard
21;Quel est le titre du premier livre pour enfants écrit par la chanteuse américaine Madonna ?;Les Roses Anglaises;Bonjour matin;Il était une fois;Le beau Soleil;Expert;C'est à Paris que la chanteuse a choisi d'effectuer le lancement international de cet ouvrage publié en 30 langues.;http://fr.wikipedia.org/wiki/Madonna
22;À quel écrivain et critique littéraire fut attribué le très prestigieux 100e prix Goncourt ?;Jacques-Pierre Amette;Patrick Grainville;Henri Pourrat;René Maran;Expert;Ce prix anniversaire a été attribué quinze jours plus tôt que prévu, passant ainsi devant le prix Femina.;http://fr.wikipedia.org/wiki/Jacques-Pierre_Amette
23;Quel auteur de romans d'espionnage a avoué en 2000 avoir bien été espion ?;John Le Carré;Eric Ambler;Adam Hall;Nicolas Freeling;Expert;Diplomate, John Le Carré travaillait en fait pour l'Intelligence Service depuis ses études à Berne.;http://fr.wikipedia.org/wiki/John_le_Carré
24;Quel anthropologue fut élu à la quasi unanimité à l'Académie française le 17 mars 2005 ?;René Girard;Didier Fassin;Alain Bertho;Alain Le Pichon;Expert;Son œuvre anthropologique est formée à l'écart des courants philosophiques de son temps.;http://fr.wikipedia.org/wiki/René_Girard_(philosophe)
25;Quelle chanteuse a retrouvé en 2001 sa photographie sur des paquets de préservatifs ?;Madonna;Britney Spears;Janet Jackson;Lady Gaga;Expert;La chanteuse qui n'avait pas donné son autorisation n'a pu les faire retirer, la photo étant exploitable à vie.;http://fr.wikipedia.org/wiki/Madonna
26;Qui a mis un terme à sa carrière de styliste de haute couture le 22 janvier 2002 ?;Yves Saint Laurent;Alexander McQueen;Christian Dior;André Courrèges;Expert;Plusieurs milliers de personnes suivirent son dernier défilé sur le parvis du centre Pompidou, sur écran géant.;http://fr.wikipedia.org/wiki/Yves_Saint_Laurent
27;Qui a créé la polémique en exposant ses œuvres pop kitsch au cœur du château de Versailles ?;Jeff Koons;Lawrence Weiner;Andy Warhol;Mark Wallinger;Expert;L'installation du « roi du kitsch » chez le Roi-Soleil ne fut pas du goût de tous qui « porte atteinte aux intérêts de la France ».;http://fr.wikipedia.org/wiki/Jeff_Koons
28;Qui fut le premier écrivain du Maghreb a revêtir l'habit vert de l'Académie française ?;Assia Djebar;Anna Gréki;Salima Ghezali;Myriam Ben;Expert;À la fois essayiste, romancière et cinéaste, Assia Djebar est le premier écrivain du Maghreb à devenir « immortel ».;http://fr.wikipedia.org/wiki/Assia_Djebar
29;Quelle chanteuse islandaise fut récompensée en 2000 pour sa performance d'actrice ?;Björk;Soley;Arndis Halla;Heioa;Expert;Björk fut consacrée par le 53e festival de Cannes pour son interprétation dans le film danois Dancer in the Dark.;http://fr.wikipedia.org/wiki/Björk
30;Sous quel nom d'artiste le Chanteur Claude Dhotel nous a-t-il quitté le 14 mars 2000 ?;C. Jérôme;Alain Bashung;Claude Nougaro;Claude Brassens;Expert;Ses chansons comme Kiss me ou C'est moi en avaient fait le meilleur représentant de la chanson de variété populaire.;http://fr.wikipedia.org/wiki/C._Jérôme
