11;Quel chanteur a interprété Andy Warhol dans le film Basquiat, en 1996 ?;David Bowie;Murray Head;Bryan Ferry;Peter Gabriel;Confirmé;David Bowie avait déjà dédié une chanson à Andy Warhol dans son album Hunky Dory.;http://fr.wikipedia.org/wiki/David_Bowie
12;De quel nom le rappeur Curtis Jackson a-t-il signé une autobiographie de son enfance ?;50 cent;Eminem;Bugz;Flo Rida;Confirmé;Samuel L. Jackson s'était vu offrir dans le film le rôle de Levar, mais celui-ci déclina la proposition.;http://fr.wikipedia.org/wiki/50_Cent
13;Quel « amiral » de la chanson a été invité par Nicolas Sarkozy pour chanter un 14 juillet ?;Michel Polnareff;Patrick Hernandez;Michel Fugain;Alain Chamfort;Confirmé;« la France déroule le tapis rouge à Michel Polnareff, l'exilé fiscal, puis exilé tout court ».;http://fr.wikipedia.org/wiki/Michel_Polnareff
14;Quel DJ a repris un titre des années 80 pour faire un tube avec Living On Video ?;Pakito;Brodinski;Madeon;Vitalic;Confirmé;Le pseudo de Julien Ranouil vient de Paquito el Chocolatero, une musique festive populaire en Espagne.;http://fr.wikipedia.org/wiki/Pakito
15;Quel chanteur, prénommé Philippe, a débuté en 1989 avec le groupe de rap marseillais IAM ?;Akhenaton;Kheops;Imhotep;Kephren;Confirmé;Philippe Fragione est reconnu pour son maniement des figures de style et de la rime dans la tradition de la poésie arabe.;http://fr.wikipedia.org/wiki/Akhenaton_(rappeur)
16;Avec quel premier single le jeune Sean Kingston a-t-il connu un succès international ?;Beautiful Girls;Beautiful Songs;Beautiful Birds;Beautiful Cars;Confirmé;Le style musical de cet auteur-compositeur-interprète jamaïco-américain est un mélange de reggae et de pop.;http://fr.wikipedia.org/wiki/Sean_Kingston
17;Quel chanteur a sorti Musicology puis 3121 deux ans plus tard ?;Prince;James Brown;Al Jarreau;Bob James;Confirmé;La carrière de Prince Rogers Nelson, entamée en 1978, est l'une des plus denses dans l'univers de la pop.;http://fr.wikipedia.org/wiki/Prince_(musicien)
18;Quel membre des Rolling Stones a été opéré du cerveau après être tombé du haut d'un cocotier ?;Keith Richards;Mick Jagger;Charlie Watts;Ron Wood;Confirmé;Keith Richardsest l'auteur de la grande majorité du répertoire original dues Rolling Stones.;http://fr.wikipedia.org/wiki/Keith_Richards
19;Qui a sorti Soldats de fortune, presque dix ans après Métèque et mat ?;Akhenaton;Soprano;Mokobé;Brasco;Confirmé;Sa reconnaissance artistique s'étend au-delà de la scène rap française dans laquelle il est l'un des plus influents.;http://fr.wikipedia.org/wiki/Akhenaton_(rappeur)
20;Sous quel nom Christophe Willem a-t-il dressé la liste des chansons de son premier album ?;Inventaire;Double je;Heartbox;Cool;Confirmé;Christophe Willem a participé à l'album Sol En Si - Le concert des Grands Gamins au Zénith.;http://fr.wikipedia.org/wiki/Christophe_Willem
21;Quel auteur de Dutty Rock a auparavant représenté la Jamaïque en water-polo ?;Sean Paul;Shabba Ranks;Johnny Osbourne;Carl Douglas;Expert;À ce jour, Sean Paul a vendu plus de dix millions de disques à travers le monde.;http://fr.wikipedia.org/wiki/Sean_Paul
22;Qui montre qu'il a toujours de la ressource malgré un album intitulé Memory almost full ?;Paul McCartney;Elton John;Cliff Richard;Billy Joel;Expert;Paul McCartney est l'unique détenteur d'un disque de rhodium décerné en octobre 1979 par le Livre Guinness des records.;http://fr.wikipedia.org/wiki/Paul_McCartney
23;Quelle star du rock, appelée « l'Iguane de Détroit », a été sorti de son lit dans une pub ?;Iggy Pop;Dave Alexander;Mike Watt;James Williamson;Expert;The Stooges est historiquement un des premiers groupes précurseurs du mouvement punk.;http://fr.wikipedia.org/wiki/Iggy_Pop
24;Sous quel nom le père de M a-t-il fait carrière bien avant lui ?;Louis Chedid;Michel Fugain;Alain Bashung;Patrick Juvet;Expert;Louis Chedid est également le compositeur du conte musical Le Soldat rose créé en 2006.;http://fr.wikipedia.org/wiki/Louis_Chedid
25;Quel est le véritable prénom du rappeur et comédien français JoeyStarr ?;Didier;Alain;Patrick;Michel;Expert;Son manager, Sébastien Farran, lui reconnaît une qualité première, celle de « l'authenticité ».;http://fr.wikipedia.org/wiki/JoeyStarr
26;Dans quel pays Cornelius Nyungura, dit Corneille, a-t-il passé son enfance ?;Le Rwanda;Le Cameroun;Le Burundi;Le Kenya;Expert;Son premier album, Parce qu'on vient de loin, a été écrit, composé, arrangé et réalisé par lui-même.;http://fr.wikipedia.org/wiki/Corneille_(chanteur)
27;Qui est l'auteur-compositeur-interprète et guitariste du groupe Louise Attaque ?;Gaëtan Roussel;Stephan Eicher;Jean Constantin;Pascal Auriat;Expert;Louise attaque est un groupe de rock français formé en 1994, dont le premier album est sorti en 1997.;http://fr.wikipedia.org/wiki/Gaëtan_Roussel
28;Quel chanteur sensuel prête sa voix au chef cuisiner dans South Park ?;Issac Hayes;James Brown;Barry White;Al Green;Expert;L'humour de la série South parkse veut parodique, graveleux, raciste et scatologique.;http://fr.wikipedia.org/wiki/South_Park
29;Avec quel groupe Justin Timberlake et Timbaland ont-ils enregistré Falling Down ?;Duran Duran;Queen;A-Ha;The Police;Expert;Le clip de Falling Down met en scène des mannequins dans un centre de désintoxication.;http://fr.wikipedia.org/wiki/Falling_Down_(chanson_de_Duran_Duran)
30;Qui a commencé pâtissier avant de sortir un album solo intitulé Mon paradis ?;Christophe Maé;Patrick Fiori;Florent Pagny;Dany Brillant;Expert;L'album Mon paradis (en référence à la Corse) est devenu disque de diamant avec 1 600 000 ventes.;http://fr.wikipedia.org/wiki/Christophe_Maé
