20;Quel artiste de reggae a un nom qui désigne également un célèbre opticien ?;Krys;Afflelou;Solaris;Guess;Confirmé;En 2004, Krys fut « Révélation de l'année » et « Meilleur Hit Dancehall de l'année » aux NRJ Music Awards des Antilles.;http://fr.wikipedia.org/wiki/Krys_(musicien)
21;Quel reggae doux, au rythme moins marqué, parle d'amour et de situations sentimentales ?;Lovers rock;Rub-a-dub;Early reggae;One-drop;Expert;Les artistes lovers rock britanniques actuels sont Don Campbell, Peter Huningal, Nereus Joseph ou Peter Spence.;http://fr.wikipedia.org/wiki/Reggae
22;Comment appelle-t-on le contretemps propre au reggae, marqué par un accord plaqué ?;Skank;Riddim;Diwali;Singjay;Expert;Ces accords sont qualifiés à tort d'appui sur le contre-temps, puisqu'ils tombent bel et bien sur les 2ème et 4ème temps.;http://fr.wikipedia.org/wiki/Skank_(reggae)
23;Quel DJ jamaïcain de reggae a le même nom de scène qu'un célèbre acteur américain ?;Clint Eastwood;Brad Pitt;Bruce Willis;Will Smith;Expert;de son vrai nom Robert Brammer, Clint Eastwood est un deejay jamaïcain de reggae, frère du deejay Trinity.;http://fr.wikipedia.org/wiki/Clint_Eastwood_(reggae)
24;Quel style de reggae propose un tempo plus rapide que les autres ?;Early reggae;One-drop;Rockers;Rub-a-dub;Expert;Ce reggae, très nerveux et mené par le jeu de l'organiste, connut beaucoup de succès en Angleterre auprès des skinheads anglais.;http://fr.wikipedia.org/wiki/Reggae
25;Quelle vague reggae a été amorcée par la mort du grand chanteur Garnett Silk ?;New-roots;Rub-a-dub;Early reggae;One-drop;Expert;Surnommé « L'Archange », Garnett Silk a commencé sa carrière en tant que deejay sous le nom de Little Bimbo.;http://fr.wikipedia.org/wiki/Garnett_Silk
26;Quelle est la nationalité du chanteur de reggae Ruben David Morodo Ruiz, dit Morodo ?;Espagnole;Grecque;Marocaine;Portugaise;Expert;Né le 1er Décembre 1979, Morodo chante un style unique de reggae avec des influences très fortement hip-hop.;http://fr.wikipedia.org/wiki/Morodo
27;Quel groupe reggae a un nom qui fait référence à un formulaire de chômage ?;UB40;Musical Youth;Aswad;Symarip;Expert;UB40 a souvent dénoncé le racisme, le chômage, les années Thatcher et la politique étrangère de domination.;http://fr.wikipedia.org/wiki/UB40
28;Quel chanteur de reggae tient son pseudonyme au fait qu'il est albinos ?;Yellowman;Djamatik;Demarco;Capleton;Expert;Probablement un des meilleurs DJs de sa génération. Yellowman est un incontournable de la scène DJ rub-a-dub jamaicaine.;http://fr.wikipedia.org/wiki/Yellowman
29;Quel groupe de reggae jamaïcain a été formé par les frères Ian et Roger Lewis ?;Inner Circle;Musical Youth;Aswad;UB40;Expert;Les chansons les plus connues du groupe Inner Circle sont Bad Boys et Sweat (A La La La La Long).;http://fr.wikipedia.org/wiki/Inner_Circle
30;Quelle proposition désigne un des artistes les plus célèbres de la période rub-a-dub ?;Josey Wales;Maxi Priest;Clinton Fearon;Apple Gabriel;Expert;Deejay conscient et non slackness, il entra dans les charts jamaïcains en 1981 avec Leggo Mi Hand Gateman (1981).;http://fr.wikipedia.org/wiki/Josey_Wales_(reggae)
